sentenceID,isCorrect,pairID,word1,word2,relatedness,sd,se,ci
1,0,1,atheism,prophet,0.212970834416913,0.892461102759933,0.168659295192946,0.346060288764943,0,4,-4,atheism is a non prophet organization
1,0,2,non,prophet,-0.779943058250298,0.389850518025142,0.137832972472333,0.325923189377199,3,4,-1,atheism is a non prophet organization
1,0,3,organization,prophet,-0.315206882747317,0.557596217766009,0.176327406283583,0.398880305122037,5,4,1,atheism is a non prophet organization
2,0,4,circumference,pi,1.27193586016228,0.817042330446813,0.204260582611703,0.43537112598349,4,8,-4,i get my large circumference from too much pi
2,0,5,large,pi,-0.048889565836259,0.997049842958244,0.276531871767636,0.602511190019218,3,8,-5,i get my large circumference from too much pi
2,0,6,much,pi,-0.316593921901783,0.696813475290199,0.14529565350721,0.301324742692118,7,8,-1,i get my large circumference from too much pi
3,0,7,baker,knead,1.41355339919079,0.368377207301227,0.111069907085195,0.247479175263027,-1,6,-7,bakers trade bread recipes on a knead to know basis
3,0,8,basis,knead,-0.754514916649654,0.430795538624972,0.119481184904113,0.260327138572923,9,6,3,bakers trade bread recipes on a knead to know basis
3,0,9,bread,knead,1.45620579262288,0.842526090375204,0.159222464872594,0.326697512334799,2,6,-4,bakers trade bread recipes on a knead to know basis
3,0,10,know,knead,-0.977045746381195,0.304956412243633,0.096435684976314,0.21815267551852,8,6,2,bakers trade bread recipes on a knead to know basis
3,0,11,recipe,knead,0.866398656745918,0.633190571685826,0.223866673511217,0.529360565308028,-1,6,-7,bakers trade bread recipes on a knead to know basis
3,0,12,trade,knead,-0.66611011280683,0.4636394770945,0.133841188453723,0.294582469595674,1,6,-5,bakers trade bread recipes on a knead to know basis
4,0,13,choose,oar,-0.621176828220049,0.395294810446478,0.11918586980233,0.265562667114348,5,7,-2,the indecisive rower could not choose either oar
4,0,14,either,oar,-0.817415912078897,0.413813195762372,0.119457579983812,0.262924360804831,6,7,-1,the indecisive rower could not choose either oar
4,0,15,indecisive,oar,-0.886550122888529,0.27667083580083,0.069167708950208,0.147427481809331,1,7,-6,the indecisive rower could not choose either oar
4,0,16,rower,oar,1.51772650409791,0.391516795494863,0.081636895206115,0.169304558315265,2,7,-5,the indecisive rower could not choose either oar
5,0,17,cake,tier,0.846589749037438,0.823692608649454,0.228451225823562,0.497752461777581,7,-1,8,it was an emotional wedding even the cake was in tiers
5,0,18,emotional,tier,-0.570508583521174,0.449539798334111,0.084955036487013,0.17431333639275,3,-1,4,it was an emotional wedding even the cake was in tiers
5,0,19,even,tier,0.174805833866074,0.669461545149929,0.211702328856943,0.478903939604794,5,-1,6,it was an emotional wedding even the cake was in tiers
5,0,20,wedding,tier,0.457995185518359,0.96981306175684,0.342880696225775,0.810784009698486,4,-1,5,it was an emotional wedding even the cake was in tiers
6,0,21,conduct,poll,0.771880233844757,0.834839171815657,0.240997310288907,0.530431503567884,5,8,-3,a new country decided to conduct a flag poll
6,0,22,country,poll,0.176479716288564,0.842644152584654,0.175703451734809,0.364386656490596,2,8,-6,a new country decided to conduct a flag poll
6,0,23,decide,poll,-0.609642823120879,0.673353253686229,0.203023644894747,0.45236487106185,-1,8,-9,a new country decided to conduct a flag poll
6,0,24,flag,poll,0.066849233147248,1.06449701294945,0.201171026259668,0.412768850711243,7,8,-1,a new country decided to conduct a flag poll
6,0,25,new,poll,-0.291702180374532,0.613952444119958,0.153488111029989,0.327152164503699,1,8,-7,a new country decided to conduct a flag poll
7,0,26,chairman,bored,-0.438220726243671,0.480958452671946,0.133393874036655,0.290640284150079,7,10,-3,at some executive meetings there is a chairman of the bored
7,0,27,executive,bored,0.131752393415876,0.578536681779875,0.204543605425857,0.483668769898206,2,10,-8,at some executive meetings there is a chairman of the bored
7,0,28,meetings,bored,0.476620883815132,0.786005084984162,0.248556632102416,0.562274165671479,3,10,-7,at some executive meetings there is a chairman of the bored
8,0,29,donut,greece,-0.747574590891916,0.566532914117157,0.118130278631186,0.244987203357215,-1,9,-10,did you know that donuts were first made in greece
8,0,30,first,greece,-0.367145191414409,0.663210797648712,0.199965579337554,0.445551076381948,6,9,-3,did you know that donuts were first made in greece
8,0,31,know,greece,-0.628334900018039,0.4184350050432,0.1046087512608,0.222968275336408,2,9,-7,did you know that donuts were first made in greece
8,0,32,made,greece,-0.402622492632511,0.462726068561498,0.133577510122519,0.294002117501655,7,9,-2,did you know that donuts were first made in greece
9,0,33,above,sine,-0.728519927323733,0.389863580741394,0.117548292431239,0.261913917350688,14,12,2,i always prayed before my trigonometry tests i was hoping for a sine from above
9,0,34,always,sine,-0.815121699369387,0.387616562369473,0.073252644862813,0.150302012142413,1,12,-11,i always prayed before my trigonometry tests i was hoping for a sine from above
9,0,35,before,sine,-0.336899979909447,0.769845156392852,0.243446413984995,0.550714049153693,3,12,-9,i always prayed before my trigonometry tests i was hoping for a sine from above
9,0,36,hoping,sine,-0.817280033323014,0.430173631651126,0.089697402746538,0.186021027816987,9,12,-3,i always prayed before my trigonometry tests i was hoping for a sine from above
9,0,37,prayed,sine,-0.909208080442562,0.202268882079974,0.071512849070886,0.169101017213512,2,12,-10,i always prayed before my trigonometry tests i was hoping for a sine from above
9,0,38,test,sine,-0.173873377044911,0.946723132600156,0.236680783150039,0.504473147687882,-1,12,-13,i always prayed before my trigonometry tests i was hoping for a sine from above
9,0,39,trigonometry,sine,1.46768639562691,0.766358237155978,0.212549532264621,0.463105647837924,5,12,-7,i always prayed before my trigonometry tests i was hoping for a sine from above
10,0,40,dislike,principal,0.009964760535553,0.510681501542354,0.180553176383563,0.426940419578684,-1,10,-11,it was not school john disliked it was just the principal of it
10,0,41,john,principal,-0.302361145865677,0.752339648416783,0.142178829368898,0.291726860896549,4,10,-6,it was not school john disliked it was just the principal of it
10,0,42,school,principal,1.73631632190123,0.700097529969939,0.202100748693568,0.444820748717953,3,10,-7,it was not school john disliked it was just the principal of it
11,0,43,music,cd,1.75823618229048,0.499373741578904,0.157915842706966,0.357230454698879,1,6,-5,some music stores are in a cd part of town
11,0,44,part,cd,-0.513742868339641,0.437932543533729,0.109483135883432,0.233357780225201,7,6,1,some music stores are in a cd part of town
11,0,45,store,cd,1.0936602079745,0.377597645232785,0.104726743952405,0.228179973332775,-1,6,-7,some music stores are in a cd part of town
11,0,46,town,cd,-0.777168646242943,0.443888950038891,0.09255724432377,0.191951976242478,9,6,3,some music stores are in a cd part of town
12,0,47,mad,hare,-0.372814037663931,0.806862364629718,0.232921101708973,0.512655888333644,4,8,-4,the magician got so mad he pulled his hare out
12,0,48,magician,hare,0.480614666665408,0.948990154866066,0.286131297584728,0.637540260917778,1,8,-7,the magician got so mad he pulled his hare out
12,0,49,out,hare,-0.783945763902641,0.116660725261204,0.041245794965169,0.097530807050862,9,8,1,the magician got so mad he pulled his hare out
12,0,50,pulled,hare,-0.718077284983201,0.572854903448163,0.108259400846268,0.222129942352245,6,8,-2,the magician got so mad he pulled his hare out
13,0,51,admonished,knotty,-0.681502204920682,0.39828660517303,0.083048498104436,0.172232043548668,5,13,-8,the young pine sapling was admonished by his father apparently he had been knotty
13,0,52,apparently,knotty,-0.859038510339086,0.342657718524949,0.098916763015141,0.217714327480627,9,13,-4,the young pine sapling was admonished by his father apparently he had been knotty
13,0,53,father,knotty,-0.957404058374754,0.305096738275221,0.091990127783652,0.204966777713937,8,13,-5,the young pine sapling was admonished by his father apparently he had been knotty
13,0,54,pine,knotty,0.186427140223222,1.0943414948269,0.303515720958947,0.661303946831051,2,13,-11,the young pine sapling was admonished by his father apparently he had been knotty
13,0,55,sapling,knotty,-0.267658057066485,0.702424754492282,0.17560618862307,0.374295730938128,3,13,-10,the young pine sapling was admonished by his father apparently he had been knotty
13,0,56,young,knotty,-0.898306565899094,0.179749071878783,0.056841647443828,0.128584739910305,1,13,-12,the young pine sapling was admonished by his father apparently he had been knotty
14,0,57,learn,taut,-0.701849637276055,0.504561468179286,0.095353154710573,0.195648512677819,1,8,-7,to learn rope tricks you have to be taut
14,0,58,rope,taut,0.823133524033699,0.810667796819557,0.286614348210334,0.677735238632614,2,8,-6,to learn rope tricks you have to be taut
14,0,59,trick,taut,-0.819567385416993,0.309221951313157,0.097784566867127,0.221204058349591,-1,8,-9,to learn rope tricks you have to be taut
15,0,60,class,marx,0.291062991843603,0.932384575105882,0.281124526903741,0.626384480640486,5,9,-4,i dropped out of communism class because of lousy marx
15,0,61,communism,marx,1.484117772585,0.619682242495346,0.129212679695491,0.267970696452188,4,9,-5,i dropped out of communism class because of lousy marx
15,0,62,drop,marx,-0.974134049602003,0.254023751495808,0.070453512400297,0.153505016712885,-1,9,-10,i dropped out of communism class because of lousy marx
15,0,63,lousy,marx,-0.447405577960524,0.530338751462365,0.153095610459243,0.336961166695964,8,9,-1,i dropped out of communism class because of lousy marx
15,0,64,out,marx,-0.690879394798797,0.503665018401055,0.125916254600264,0.268384143646321,2,9,-7,i dropped out of communism class because of lousy marx
16,0,65,boy,hi,-0.601338814847851,0.45226165890609,0.08546941978536,0.175368763741465,1,10,-9,a boy who instinctively waves at people has a natural hi
16,0,66,instinctively,hi,-0.753637514649243,0.298399002314603,0.105499979017978,0.249467808928441,3,10,-7,a boy who instinctively waves at people has a natural hi
16,0,67,natural,hi,-0.717051055168573,0.319312748651554,0.079828187162888,0.170149753251199,9,10,-1,a boy who instinctively waves at people has a natural hi
16,0,68,people,hi,0.2543776500543,0.993994985631793,0.275684606788425,0.600665158212385,6,10,-4,a boy who instinctively waves at people has a natural hi
16,0,69,wave,hi,0.960027098316622,1.22681266820149,0.387952229386513,0.877608914530232,-1,10,-11,a boy who instinctively waves at people has a natural hi
17,0,70,end,daze,-0.793870186343594,0.253380409322781,0.080125920792575,0.181257425646725,9,13,-4,a teacher having a tough time longs for the end of the school daze
17,0,71,having,daze,-0.821772754723475,0.479421229400972,0.144550939495811,0.322079564381735,2,13,-11,a teacher having a tough time longs for the end of the school daze
17,0,72,long,daze,-0.365334239586843,0.705484919544754,0.249426585317471,0.589800152633668,-1,13,-14,a teacher having a tough time longs for the end of the school daze
17,0,73,school,daze,0.009049183208419,0.750616491902607,0.208183557674135,0.453593006386172,12,13,-1,a teacher having a tough time longs for the end of the school daze
17,0,74,teacher,daze,-0.449397166445749,0.452749984531454,0.094404897738926,0.195783774898992,1,13,-12,a teacher having a tough time longs for the end of the school daze
17,0,75,time,daze,-0.427734704492132,0.579775419551587,0.10956725545726,0.224813438354196,5,13,-8,a teacher having a tough time longs for the end of the school daze
17,0,76,tough,daze,-0.447304647490349,0.602261941633123,0.173858047062275,0.382658981546581,4,13,-9,a teacher having a tough time longs for the end of the school daze
18,0,77,author,prose,1.21854723251659,0.968462898838451,0.242115724709613,0.51605745140518,-1,5,-6,authors in jail have their prose and cons
18,0,78,con,prose,-0.988175325203342,0.283072012549129,0.085349423116022,0.190170365639423,-1,5,-6,authors in jail have their prose and cons
18,0,79,jail,prose,-0.818689906539946,0.302911473182953,0.063161408341909,0.130988743691173,2,5,-3,authors in jail have their prose and cons
19,0,80,eat,plane,-0.543054197801893,0.480269593104393,0.090762421830029,0.18622910686051,4,14,-10,do not expect to eat something fancy when you are flying because it is plane food
19,0,81,expect,plane,-0.627034179882813,0.355474977604563,0.102616787005085,0.225858025374477,2,14,-12,do not expect to eat something fancy when you are flying because it is plane food
19,0,82,fancy,plane,-0.31665950967214,0.731497921324415,0.23131995350638,0.523282089722606,6,14,-8,do not expect to eat something fancy when you are flying because it is plane food
19,0,83,fly,plane,1.59459509492523,0.822950214878526,0.228245322838356,0.497303837711749,-1,14,-15,do not expect to eat something fancy when you are flying because it is plane food
19,0,84,food,plane,-0.107567803964099,0.694997300825431,0.173749325206358,0.370337920252409,15,14,1,do not expect to eat something fancy when you are flying because it is plane food
19,0,85,something,plane,-0.7301501425976,0.201369204028971,0.071194764845512,0.168348867540142,5,14,-9,do not expect to eat something fancy when you are flying because it is plane food
20,0,86,beaver,dam,1.43013573007484,0.341606675207307,0.102998287958495,0.229494487088392,3,11,-8,i saw a beaver movie last night it was the best dam movie i have ever seen
20,0,87,best,dam,-0.685682848013475,0.571065540075234,0.18058677998719,0.408515677854686,10,11,-1,i saw a beaver movie last night it was the best dam movie i have ever seen
20,0,88,last,dam,-0.700251215730588,0.362171107209758,0.068443905837852,0.140435294665208,5,11,-6,i saw a beaver movie last night it was the best dam movie i have ever seen
20,0,89,movie,dam,-0.76537102675955,0.231063817006367,0.064085572316991,0.139630467160827,12,11,1,i saw a beaver movie last night it was the best dam movie i have ever seen
20,0,90,movie,dam,-0.723009377177616,0.380774976760166,0.109920267666578,0.241932877927438,12,11,1,i saw a beaver movie last night it was the best dam movie i have ever seen
20,0,91,night,dam,-0.739837466068135,0.350695974037256,0.123989750688283,0.293189171426456,6,11,-5,i saw a beaver movie last night it was the best dam movie i have ever seen
20,0,92,see,dam,-0.578751664389796,0.533210166002808,0.111182005333351,0.230577366496399,-1,11,-12,i saw a beaver movie last night it was the best dam movie i have ever seen
21,0,93,computer,hertz,0.421382149003866,1.17903631219261,0.294759078048152,0.628264102955353,1,6,-5,my computer is so slow it hertz
21,0,94,slow,hertz,-0.210378162973284,0.742129105024146,0.154744615488811,0.320920690465409,4,6,-2,my computer is so slow it hertz
22,0,95,actor,role,1.51203583982452,0.370500136852099,0.111709994428522,0.248905378741359,-1,12,-13,the actors had one great movie after another they were on a role
22,0,96,another,role,-0.109727419779322,0.527582442604905,0.166836217214656,0.377409743786291,7,12,-5,the actors had one great movie after another they were on a role
22,0,97,great,role,0.037679214736919,0.622878501004021,0.117712972190381,0.241527068525819,4,12,-8,the actors had one great movie after another they were on a role
22,0,98,movie,role,1.50719980103713,0.536980588676596,0.189851307809383,0.448927006642673,5,12,-7,the actors had one great movie after another they were on a role
22,0,99,one,role,-0.174359608089913,0.621756620057699,0.179485675980372,0.395045309281815,3,12,-9,the actors had one great movie after another they were on a role
23,0,100,id,collar,0.455070154516723,1.08913271367084,0.205826736079855,0.422321578196181,16,15,1,the man put his name on the neck of his shirt so he would have collar id
23,0,101,man,collar,0.169665527603799,0.638772260146961,0.177163549023376,0.386006213561511,1,15,-14,the man put his name on the neck of his shirt so he would have collar id
23,0,102,name,collar,-0.239107257359563,0.823642848566714,0.171741405961188,0.35616987646688,4,15,-11,the man put his name on the neck of his shirt so he would have collar id
23,0,103,neck,collar,1.35678822900602,0.441184342743532,0.133022084387259,0.296391674395449,7,15,-8,the man put his name on the neck of his shirt so he would have collar id
23,0,104,put,collar,-0.626225828753545,0.36031215953489,0.090078039883722,0.191996797175076,2,15,-13,the man put his name on the neck of his shirt so he would have collar id
23,0,105,shirt,collar,1.71237068795948,0.635847737467784,0.18355343119532,0.4039983781448,10,15,-5,the man put his name on the neck of his shirt so he would have collar id
24,0,106,muscle,steal,-0.389849238650028,0.803843535950774,0.254197645600789,0.575035024762264,-1,4,-5,thieves have muscles of steal
24,0,107,thief,steal,1.40657815930287,1.14094230946358,0.403384021982168,0.953851641084071,-1,4,-5,thieves have muscles of steal
25,0,108,actress,dye,-0.361951574506001,0.524057339736037,0.145347354592426,0.316684680944169,2,14,-12,when an actress saw her first strands of gray hair she thought she would dye
25,0,109,first,dye,-0.889894946138966,0.28312250995323,0.059035124269266,0.122431354282398,5,14,-9,when an actress saw her first strands of gray hair she thought she would dye
25,0,110,gray,dye,0.698618834125592,0.901516773214458,0.260245475847165,0.572796430320598,8,14,-6,when an actress saw her first strands of gray hair she thought she would dye
25,0,111,hair,dye,1.48433806330608,0.547198754972879,0.103410844527315,0.212181526536143,9,14,-5,when an actress saw her first strands of gray hair she thought she would dye
25,0,112,saw,dye,-0.382343614309707,0.749649918990239,0.18741247974756,0.399460244790167,3,14,-11,when an actress saw her first strands of gray hair she thought she would dye
25,0,113,strand,dye,0.559800324973014,0.584526772619972,0.176241453154349,0.392690429103723,-1,14,-15,when an actress saw her first strands of gray hair she thought she would dye
25,0,114,think,dye,-0.754200229129679,0.264869514928317,0.093645515067702,0.221436455981986,-1,14,-15,when an actress saw her first strands of gray hair she thought she would dye
26,0,115,belt,waist,1.46299948299053,0.73213153484448,0.203056753020456,0.442422658631538,2,6,-4,a cardboard belt would be a waist of paper
26,0,116,cardboard,waist,-0.898306565899094,0.179749071878783,0.056841647443828,0.128584739910305,1,6,-5,a cardboard belt would be a waist of paper
26,0,117,paper,waist,-0.456903001729479,0.688184249189931,0.172046062297483,0.366707501299318,8,6,2,a cardboard belt would be a waist of paper
27,0,118,fit,foot,0.027560141343848,0.742620424435403,0.154847062667964,0.321133152911138,3,-1,4,being able to fit size fourteen shoes is quite a feet
27,0,119,fourteen,foot,-0.367883923440896,0.83539566485018,0.241157955990549,0.530785082373231,5,-1,6,being able to fit size fourteen shoes is quite a feet
27,0,120,quite,foot,-0.825666924364559,0.465849270121943,0.164702588957015,0.389459736147875,8,-1,9,being able to fit size fourteen shoes is quite a feet
27,0,121,shoe,foot,1.88772641635073,0.575489464534292,0.108757286092533,0.223151518494236,-1,-1,0,being able to fit size fourteen shoes is quite a feet
27,0,122,size,foot,1.1565555100512,0.454263936209007,0.136965730199565,0.305178664848321,4,-1,5,being able to fit size fourteen shoes is quite a feet
28,0,123,mime,aloud,-0.28089679393206,0.824193765336681,0.260632953177424,0.58959270189156,1,10,-9,the mime wanted to say something but he was not aloud
28,0,124,something,aloud,-0.494306712418425,0.687723840623751,0.171930960155938,0.366462166892029,5,10,-5,the mime wanted to say something but he was not aloud
28,0,125,want,aloud,-0.532113913858016,0.410268458731061,0.113787997281571,0.247922748339227,-1,10,-11,the mime wanted to say something but he was not aloud
29,0,126,bucket,pail,1.70826959657936,1.02478374808896,0.193665924647432,0.397369654193972,-1,8,-9,those who carry too many buckets start feeling pail
29,0,127,carry,pail,0.903753344375391,0.886019436544505,0.267144911634566,0.595235956723417,2,8,-6,those who carry too many buckets start feeling pail
29,0,128,feel,pail,-0.487454776080876,0.669460506099921,0.21170200028048,0.478903196313195,-1,8,-9,those who carry too many buckets start feeling pail
29,0,129,many,pail,-0.559703745103118,0.438266938047447,0.126516767329303,0.278461527394563,4,8,-4,those who carry too many buckets start feeling pail
29,0,130,start,pail,-0.836294919609356,0.318917041914354,0.112754201486797,0.26662131930466,6,8,-2,those who carry too many buckets start feeling pail
29,0,131,those,pail,-0.857078333113506,0.184128603194648,0.03839346780628,0.079623178866884,0,8,-8,those who carry too many buckets start feeling pail
30,0,132,castle,manor,1.16342320448332,0.567142936401544,0.118257477070377,0.245250996774532,5,8,-3,a mans home is his castle in a manor of speaking
30,0,133,home,manor,1.15053175851913,1.21838742618524,0.304596856546311,0.64923283146457,2,8,-6,a mans home is his castle in a manor of speaking
30,0,134,man,manor,-0.507834338523038,0.596872329562147,0.165542599164766,0.360686338916652,-1,8,-9,a mans home is his castle in a manor of speaking
30,0,135,speaking,manor,-0.645022924012276,0.835853020782946,0.252019168165651,0.56153370003515,10,8,2,a mans home is his castle in a manor of speaking
31,0,136,chip,cache,-0.236471378032956,0.818049791121871,0.170575172865289,0.353751257058397,-1,-1,0,an online poker tournament ended suddenly when the computer cached in its chips
31,0,137,computer,cache,1.0554169137547,0.863459981676474,0.215864995419119,0.460105346388343,8,-1,9,an online poker tournament ended suddenly when the computer cached in its chips
31,0,138,end,cache,-0.482932551870127,0.499540301674034,0.157968513633757,0.35734960461319,-1,-1,0,an online poker tournament ended suddenly when the computer cached in its chips
31,0,139,online,cache,0.803361269001471,1.01744294007887,0.29371047766981,0.646452402714678,1,-1,2,an online poker tournament ended suddenly when the computer cached in its chips
